Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4816986,Unit 812 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,719000.0,720483.0,2020-08-06,1,2,1, 3298,607.0,-,700-799 feet²,2020-07-03,2020-08-06,2450.0,2.33%,St Clair/Avenue Rd,Loft,S,"Welcome To The Iconic Imperial Plaza. This 1 Bedroom Loft Plus 2 Washrooms, 17Ft Ceilings And A South View. Imperial Club Faetures Gym, Yoga Room, Indoor Pool, Squash Courts, Hot Tub, Golf Simulator, Sound Studio, Movie Room, Rec Room And More! Step Into Luxury And Enjoy The Unobstructed South Views. This Spacious, Bright And Well Laid Out 2 Storey Suite In The Iconic Imperial Plaza. Finished With The Utmost Detail And High End Finishes.
Fridge, Freezer, Stove, Oven, Dishwasher, Washer/Dryer."
C4861966,Unit 305 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,1189000.0,1142031.0,2020-08-26,2,2,1, 2109,797.0,-,900-999 feet²,2020-08-07,2020-08-26,3275.0,2.2%,Avenue Rd & St Clair,Apartment,NE,"Sought After 960 Sqft 2 Bdrm Model At The Imperial. Rarely Offered Unit. Close To All Amenities. Longos Market & Lcbo At Ground Floor. Street Car & Ttc At Door. Spacious & Bright Unit Featuring 10Ft Smooth Ceiling, Hardwood Flooring & Modern Kitchen With Stone Counter & Breakfast Island. Unit Comes With Parking & Locker.
Fridge, Stove, Washer, Dryer, B/I Dishwasher, 1 Parking, 1 Locker."
W4896509,Unit 807 - 1410 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,498800.0,536557.0,2020-09-11,1,1,2, 1619,367.0,"water,heat",0-5,2020-09-03,2020-09-10,2025.0,3.26%,Dupont & Lansdowne,Apartment,W,"Well, Let's Face It, Times Have Changed, And The Benefit Of Having A Grocery Store And Pharmacy Steps Away From Your Home Is Now Just As Important As Having Internet. You're In Luck, This Unit Is Not Only Fully Turn Key And Stylish, But It Also Has The Benefit Of Being Located Adjacent To A Supermarket And A Pharmacy, Both Of Which You Need Not Go Outside In Order To Access. A Very Versatile 1-Bedroom And Perfect For A First Time Home Buyer. Welcome Home!
Video Link Attached For A More Details! Well Kept And Modern Space. Included: Stainless Steel Appliances, All Light Fixtures, Stacked Washer And Dryer And 1 Owned Parking Spot. Amenities Include: Gym, Theater Room, Common Terrace & More!"
W4888748,Unit 1508 - 1410 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,499999.0,527338.0,2020-09-09,1,1,1, 1619,344.0,"water,heat",-,2020-08-26,2020-09-08,1950.0,3.2%,Dupont & Lansdowne,Apartment,W,"Welcome To Fuse Condo. This Bright 1 Bedroom Unit Boasts An Unobstructed West View. Condo Features Laminate Flooring, Stainless Steel Appliances, Granite Counters In Kitchen And Ensuite Laundry. One Of The Fastest Growing Areas In The City. Only 10 Min. Walk To Bloor Subway. Shoppers Drug Mart And Major Grocery Store Connected To The Building!
Fridge, Stove, Microwave, Dishwasher, Stacked Washer And Dryer. All Existing Electrical Light Fixtures."
W4901400,Unit 410 - 816 Lansdowne Ave,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,499000.0,549398.0,2020-09-11,1+1,1,1, 1733,397.0,"water,heat",-,2020-09-08,2020-09-10,2013.0,3.07%,Lansdowne Ave & Dupont St,Apartment,S,"Live In The Junction Triangle! Enjoy This Functional Layout 1+1 Bdrm Condo With An Incredible View! Open Concept Living & Dining Space, Spacious Kitchen W/ Granite Counter Tops, S/S Appliances & Kitchen Island, Great Size Den, Beautiful Balcony Views, Ensuite Laundry & Soaker Tub. Secured Bike Parking. Plenty Of Amenities To Enjoy! Steps To Ttc, Close To Lansdowne Station, Groceries, Parks, Shopping, Trendy Restaurants & So Much More.
S/S Frigidaire Fridge, S/S Frigidaire Stove, S/S Frigidaire Dishwasher, B/I Frigidaire Microwave, Washer, Dryer, All Elf's, All Window Coverings, Island, Parking Spot"
W4810086,Unit 609 - 1420 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,579900.0,640870.0,2020-06-29,1+1,2,1, 1495,371.0,"water,heat",-,2020-06-26,2020-06-28,2250.0,3.13%,Dupont And Lansdowne,Apartment,W,"Bright, Open Concept Fuse 2- Rare 1+1 Unit 2 Baths/ West 658 Sqft. Views From Open Balcony. Spacious Liv & Din Room With Laminate Flooring & Walk-Out To Balcony. Kitchen Features Stainless Steel Appliances, Granite Counter Tops. Master Bedroom W/Double Closet, 4Pc Ensuite. Den Is Closed Off And Can Be Used As 2nd Bedroom-Fits Dbl Bed. Amenities: Gym, Yoga, Bike Storage, Rooftop Deck/Garden, Party Room, Billiards, Media Room & More! Visitor Parking
Carries For Less Than Rent. Great Opportunity For First Time Buyer Or Empty Nester. Ttc To Bloor Subway At Door. Shoppers & Food Basics Onsite. Growing Community, Great Value For Toronto! Min's To U Of T & Ru"
W4803608,Unit 1210 - 1420 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,599900.0,658947.0,2020-09-09,2,1,1, 1811,387.0,"water,heat",-,2020-06-21,2020-09-09,2341.0,3.14%,Dupont/Lansdowne,Apartment,NE,"**Excellent** Bright Clean 2 Bedroom Corner Unit With 593 Sq Ft + 68 Sq Ft Balcony ! Low Maintenance Fees, 1 Parking And 1 Locker, With Lots Of Visitor Parking. Beautiful Unobstructed View Of The City. Bright And Open Concept Unit With Modern Kitchen, Spacious Balcony, Loads Of Amenities. Food Basics & Shoppers Drug Mart At The Base Of The Building. Nearby Corso Italia, Stockyards, High Park, Steps To T.T.C, Bus Stop And Subway. *** Fantastic Location.***
S/S Fridge, Stove, Dishwasher, Microwave, Electrical Light Fixtures, Washer And Dryer, Window Coverings, Glass Shelves In Kitchen, 3 Tv Wall Mounts, Wall Unit In Master Bdrm And Hallway..."
W4906001,Unit 2208 - 1410 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,449000.0,501360.0,2020-09-11,1,1,0, 1493,308.0,"water,heat",-,2020-09-10,2020-09-11,1742.0,3%,Dupont & Landsdowne,Apartment,SW,"Welcome To Fuse Condo Located In The Sought Out Area Junction Village. Bright And Modern 1 Bedroom With Views Of The Lake. Condo Features Laminate Flooring, Stainless Steel Appliances, Granite Counter Tops, 520 Sq Ft + 45 Sq Ft Balcony. 10 Mins Walk To Bloor Subway. Pharmacy & Grocery Store Connected
Fridge, Stove, Dishwasher, Microwave, Stacked Washer & Dryer & All Elfs"
W4892875,Unit 2108 - 1420 Dupont St N,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,629000.0,670120.0,2020-09-01,2,1,1, 2033,442.0,"water,heat",-,2020-09-01,2020-09-01,2341.0,2.92%,Dupont & Lansdowne,Apartment,NW,"Bright And Spacious 2 Bedroom Apartment Aprox 689 Sq Ft In The Junction's Newest Condo, Fuse 2! Walking Distance To Lansdowne Station. Shoppers And Food Basics A Few Seconds Away. Amenities Include Gym, Party Room, Lounge, Theater Room. Currently Tenanted @ $2137 Per Month, Please Give 24 Hours Notice For Showings!
S/S Kitchen Appliances: Fridge, Stove, B/I Microwave, B/I Dishwasher* Elegant Granite Countertops, Laminate Flooring, Private Balcony, 2 Spacious Bedrooms, Open Concept Living Room/Kitchen/Dining Room, And Much More"
W4827872,Unit 421 - 816 Lansdowne Ave,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,519900.0,554709.0,2020-07-13,1,1,0, 1566,309.0,"water,heat",6-10,2020-07-09,2020-07-13,1850.0,2.83%,Lansdowne And Dupont,Apartment,W,"Beautiful 1 Bd+Den In Trendy Davenport Village. Open Concept Unit Features Picturesque Sunsets From Lg West Facing Balcony. Kitchen Features Granite Counters And S/S Appliances. Plenty Of Storage In Unit. Ttc At Your Doorstep, Go And Up Exp Within A Few Minutes Walk. Pet Friendly Building. Current Month To Month Tenants Would Love To Stay.
Includes Fridge, Stove, Dishwasher, Washer, Dryer, All Elf's. Amenities Also Include Indoor Half Court Basketball. **Interboard Listing: London & St. Thomas Real Estate Association.**"
W4905781,Unit 316 - 1420 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,519900.0,562670.0,2020-09-10,1+1,1,1, 1619,342.0,"water,heat",0-5,2020-09-10,2020-09-10,1858.0,2.81%,Lansdowne & Dupont,Apartment,NE,"Bright 1+1 Bedroom Corner Unit At The Fuse Condo Phase 2, Renovated Gourmet Kitchen, Centre Island, Granite Counters, Stainless Steel Full Size Appliances, Ensuite Laundry, Amenities: Concierge, Exercise Rm, Party Rm, Theatre, Visitor Parking, Located In One Of Toronto's Newest Neighbourhood Davenport Village. Steps To Ttc & Up Express, Shoppers, 24 Hour Food Basics, On Site Balzac's Coffee Shop & Brew Pub To Open Up Just To The North.
Stainless Steel Fridge, Stove, Built-In Dishwasher, Built-In Microwave, Stacked Washer & Dryer, Electric Light Fixtures, Window Coverings."
W4903261,Unit 39 - 371 Wallace Ave,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,899000.0,909606.0,2020-09-10,2,2,1, 3478,721.0,water,11-15,2020-09-09,2020-09-10,3249.0,2.81%,Bloor And Symington,Loft,SE,"The Coach House, Nested Behind The Wallace Station Lofts, Converted In 07, Fluid & Functional, Approx 1,178 Sqft, 2 Bdrm, 2 Bath. The Conveniences Of Ground Based Living Combined W The Luxuries Of Loft Living. Front Door Parking & Entry, One Of The Best Floor Plans, Open Concept Kit, Living, Dining Area, Huge Master Bdrm W Ensuite & Walkin Closet. Flexible 2nd Bdrm, Office, Exercise Or Relaxation Space. Amazing, Oversized, Rooftop Deck For Maxing & Relaxing.
Live In Your Own Oasis, Inside The City, Steps To Up, Go, Subway, Bike Paths, Amazing Local Amenities In Junction Triangle, Roncesvalles & Bloor W. All Appliances Incl. 400Sqft + Deck Space, Virtual Tour For More Info, Floor Plans, Etc."
W4895968,Unit 2002 - 1420 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,595000.0,653175.0,2020-09-02,2,1,0, 1943,379.0,"water,heat",-,2020-09-02,2020-09-02,2121.0,2.74%,Dupont & Lansdowne,Apartment,SE,"Suspended In The Sky 2 Bedroom Corner Suite W/Stunning Views Of City & Lake. Light Filled By Day & Sparkling City Lights By Night. 657 Sq.Ft. Of Well Designed Functional Layout + Balcony * An Entertainer Delight Interior Includes Modern Kitchen W/Granite Counters, Open Concept Living/Dining * Private Oasis Master Retreat W/Panoramic S/E Views * Foyer W/Entrance Closet * Ensuite Laundry * Quality Laminate Flooring & Ample Storage Thru-Out.
Nestle In Vibrant Junction Triangle, Family, Bike & Pet Friendly, Steps To Transit, Grocery & Shoppers * Include: S/S Appl: Fridge, Stove, B/I Microwave, B/I Dishwasher * W&D * Very Reasonable Maintenance Fees & Great Bld Amenities"
W4900763,Unit 508 - 1420 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,549900.0,593962.0,2020-09-07,1+1,2,0, 1731,387.0,"water,heat",-,2020-09-07,2020-09-07,1950.0,2.74%,Dupont And Lansdowne,Apartment,W,"Live In The Trendy Junction Area At Fuse 2. Bright 1 Bedroom + Den + 2 Full Washrooms + Balcony! Well Designed Functional Layout. Den Can Be Used As A 2nd Bedroom. Condo Features And Open Concept Modern Kitchen W/ Granite Counters, Stainless Steel Appliances And Ensuite Laundry.? Only 10 Min. Walk To Lansdowne Subway Station And Up Express. Shoppers Drug Mart And Food Basics Downstairs! Elaine.Rightathome@Gmail.Com For Questions
Stainless Steel Fridge, Stainless Steel Stove, Stainless Steel Over The Range Microwave, Stainless Steel Dishwasher, Stacked Washer/Dryer. All Existing Electrical Light Fixtures And Window Coverings."
W4903592,Unit 507 - 812 Lansdowne Ave,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,510000.0,537955.0,2020-09-09,1,1,0, 1559,323.0,"water,heat",-,2020-09-08,2020-09-09,1675.0,2.6%,Dupont & Lansdowne,Apartment,SW,"Amazing 1-Bdm, 1-Bth Condo At Dupont & Lansdowne. Modern Kitchen W/ Granite Counters, Tile Flooring, S/S Appliances, Double Sink, & Big Kitchen Island W/ Tons Of Storage. Bright Bedroom W/ Double Closet & Large Window For Plenty Of Natural Light. Functional Layout. Amazing City, Park, & Skyline Views From Your Balcony Right Off The Living Area. Steps To The Junction, High Park, Lansdowne Subway, Shops, Restaurants, Parks, Groceries, & Fitness Centres.
S/S Fridge, Stove, B/I Microwave, B/I Dishwasher, Stacked Washer/Dryer, Electric Light Fixtures, All Window Coverings, Kitchen Island. 565 Sqft, Source: Mpac."
W4906848,Unit 407 - 1375 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,679000.0,732786.0,2020-09-11,1+1,2,1, 2015,653.0,"water,heat",-,2020-09-10,2020-09-11,2514.0,2.64%,Dupont And Lansdowne,Loft,NW,"Welcome To The Chelsea Lofts. This Bright Spacious 860 Sq.Ft Corner Loft - Originally A 2 Bedroom- Offers Open Concept Living, 9' Exposed Concrete Ceilings & Floor To Ceiling Windows. The Mid Rise Boutique Building Features A Large Party Room, Rooftop Deck With Community Garden & Visitor Parking. Located At The Entry Of The Junction Triangle, You Have Shopping Across The Street & Restaurants, Parks, Ttc & Up Express A Short Stroll Away.
Fridge, Stove, Dishwasher, Microwave Range Hood & Stacked Washer/Dryer. All Electric Light Fixtures & Window Coverings. 2 Wardrobes. Nest Thermostat. Owned U/G Parking. Fabulous Opportunity To Put Your Personal Touch On This Rare Space!"
C4868294,Unit 709 - 1205 Queen St,Trinity-Bellwoods - Toronto,Condo Apt,538000.0,548641.0,2020-08-13,1,1,0, 1601,363.0,"water,heat",-,2020-08-12,2020-08-12,2458.0,4.14%,Queen St & Dufferin St,Apartment,S,"Gorgeous Bright & Cozy 1 Bedroom 1 Full Bathrm Penthouse Condo Suite With Great Practical Layout & South Unobstructed View In Luxury Low-Rise Building In High Demand Area! Convenient Sunfield Liv.-Din. Rm. W/ Juilette Balcony, Large Bedroom W/Double Closet, Italian Kitchen W/S-S Appl., Granite Counter, Stone Mosaic Backslash, Under Cabinet Lightning & Island W/Drawers! High 10' Fashionable Exposed Concrete Ceiling! Upgraded Laminate Floor Throughout! Locker!
Dream Queen St. Location! Steps To Ttc, City's Best Restaurants, Cafes, Sopping, Entertainment, Freshco, Banks, 10 Min To Subway! S/S Fridge, Stove, B/I Microwave, B/I Dishwasher. Washer, Dryer. All Eff's. All Window Coverings. Locker:"
C4864425,Unit 206 - 1205 Queen St W,Trinity-Bellwoods - Toronto,Condo Apt,599900.0,660357.0,2020-09-10,1+1,1,1, 2375,582.0,Building Age:,-,2020-08-10,2020-09-09,2582.0,3.08%,Queen St West & Dufferin,Apartment,N,"Sleek Urban 1+1 (Currently Used As Second Bedroom Or Perfect Home Office) 4 Pc Bath With Great Functional Floor Plan. Exposed Concrete Ceilings, Kitchen With Centre Island. Ensuite Laundry With Parking & Bike Storage. Freshly Painted Large Windows. Ideally Located At Queen & Dufferin. Great On-Site Gym, Party Room, Locker T.T.C At Doorstep, Close To All Amenities.
Fridge, Stove, Dishwasher, Over Range Microwave, Washer & Dryer, All Light Fixtures & Window Coverings As Existing."
C4903886,Unit 621 - 901 Queen St W,Trinity-Bellwoods - Toronto,Condo Apt,734900.0,734431.0,2020-09-10,1,1,1, 2388,510.0,"water,heat",-,2020-09-09,2020-09-10,3080.0,3.66%,Queen W/Strachan,Loft,W,"**Trinity Park Lofts ** Rarely Available - Overlooking Trinity Bellwoods Park - Bright West Facing 2 Level, 1 Bdrm + Private Balcony! Features Include 9 Ft High Smooth Ceilings, Open Concept Plan & Kitchen W/Bkfst Bar. Great Queen West Locale (Walk Score Of 92) Only Steps To Shops, Restos, Cafes, And Pubs On Funky Queen West! Convenient Access To Both Ttc Streetcar (At Your Door) And Also Just Mins To Gardiner/Qew. 1 U/G Parking + 1 Storage Locker Included.
Stainless Steel (Fridge, Stove, B/I Microwave) D/W, W/D, Window Coverings & Elf's. Also Includes Mirrored Wardrobe Closet In Bdrm."
C4866717,Unit 421 - 901 Queen St W,Trinity-Bellwoods - Toronto,Condo Apt,760000.0,812420.0,,1,1,1, 2729,603.0,"water,heat",-,2020-08-12,2020-09-11,3080.0,3.13%,Queen / Strachan,Loft,NW,"You're Spending More Time Than Ever At Home, Don't You Need A Place That Looks Great, But Also Allows You To Do Everything You Want In Comfort And Style? This Trinity Park Beauty Is The Two-Storey, One-Stop Shop You've Been Waiting For. With 750 Square Feet Of Living Space, Endless Storage, Plus A Balcony Looking Out Over Neighbourhood Rooftops To The Trinity Bellwoods Park Treeline, This Loft Is Spacious And Full Of Character.
Amazing Layout. Custom Shelving, Built In Seating W/Storage, Ss Appliances, Ensuite Laundry, All Elfs, Window Coverings 2nd Flr Tv & Mount Included. Gas Line On Balcony So You Can Bbq. You Also Get A Parking Spot & A Locker!"
C4902337,Unit 514 - 109 Ossington Ave,Trinity-Bellwoods - Toronto,Condo Apt,649999.0,714442.0,2020-09-11,1+1,1,1, 3058,618.0,"water,heat",-,2020-09-08,2020-09-11,2635.0,2.78%,Ossington And Queen,Loft,E,"In The Heart Of Ossington! True Boutique Living With Breathtaking Views Of The City. Open Concept With Lots Of Room For Living And Entertaining. Modern And Luxurious Finishes. Built-In S/S Appliances. 10 Foot Floor To Ceiling Windows. Gas Stove And Gas-Line Bbq On Balcony. Steps To Trinity Bellwoods Park. Next Door To The Best Restaurants, Shops, Cafes And Boutiques In The City. Rarely Offered Building! Offers Monday Sept.14.
Premium Parking Spot Close To Locker. B/I Fridge, B/I Dishwasher, B/I Microwave, S/S Gas Stove And Oven. Gas-Line On Balcony. Upgraded Washer And Dryer. All Electric Light Fixtures And Window Treatments."
C4869644,Unit 209 - 1205 Queen St W,Trinity-Bellwoods - Toronto,Condo Apt,735000.0,742099.0,2020-09-02,1+1,1,1, 2585,639.0,"water,heat",-,2020-08-10,2020-09-02,2681.0,2.79%,Queen & Dufferin,Loft,NE,"Welcome To Q-Lofts! This Rarely Offered 1 Bed + Lg Den Condo In Small Boutique Building In Heart Of Queen West. Exposed Concrete Ceilings, Floor-To-Ceiling Windows, Open Concept Living/Dining. Parking & Locker! The Modern Kitchen Features Quartz Countertops, Stainless Steel Appliances & Kitchen Island W/Lots Of Storage. Perfect For Entertaining. Steps To Drake Hotel, Boutiques, Art Galleries, Restaurants, Cafe's, Ttc, & Grocery Stores.
S/S Fridge, Stove, Kitchen Island & Movable Storage, Dishwasher, Microwave, Stacked Washer & Dryer, Bathroom Mirror & Shelving, Closet Organizers In Den (If Wanted) 1 Owned Parking & 1 Owned Locker And All Elf's"
C4878267,Unit 505 - 45 Dovercourt Rd,Trinity-Bellwoods - Toronto,Condo Apt,1275000.0,1213213.0,2020-08-20,2,2,1,,477.0,"water,heat",New,2020-08-20,2020-08-20,3114.0,2.52%,Queen West & Dovercourt,2-Storey,N,"Brand New, Never Lived In 2 Storey Penthouse At Cabin Along West Queen West. Premium Finishes Throughout, Including A Custom Eat-In Kitchen With Full Size Appliances, Gas Cooktop, Corian Counters And Marble Backsplash. Two Separate Outdoor Spaces Including Tranquil Rooftop Terrace With Unobstructed Tree-Filled Views. 2 Full Washrooms, Including Spacious Ensuite With Walk-In Shower. Exceptional Finishings Throughout, With The Utmost Attention To Detail.
A Unique Urban Home. Unmatched Location Along Queen West Just Moments To Trinity Bellwoods Park, Ossington Strip, King West, Shopping, Restaurants And Ttc. Parking Included."
C4906757,Unit 507 - 106 Dovercourt Rd,Trinity-Bellwoods - Toronto,Condo Apt,689900.0,689390.0,2020-09-11,1,1,0, 1795,397.0,"water,heat",0-5,2020-09-09,2020-09-10,2024.0,2.42%,Queen St W/Dovercourt,Apartment,W,"Beautiful Upgraded Unit In Trendy Neighbourhood. Bright Condo With Balcony Overlooking Great City Views. Gorgeous Upgrade Including Glass Shower, Pot Lights, Remote Control Blinds, Top End Stove & Countertops. Amazing Location! Steps Away From Ttc, Trendy Restaurants, Bars, Parks & Much More.
Built-In Fridge, Stove, Oven, Dishwasher & Microwave, Washer & Dryer, Remote Control Blinds (Worth $4500)"
