Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4905929,Unit 716 - 90 Sumach St,Regent Park - Toronto,Condo Apt,"$ 1,198,900","$1,099,984",As of 2020-09-10,1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,889",$686/month,"water,hydro,heat",16-30,2020-09-10,2020-09-10,"$2,297",1.29%,Queen/Sumach,Loft,N,"Bright, Beautifully Renovated 1145 Sq Ft 1 Bdrm 2 Washroom Penthouse Loft W/ Parking & Locker In 90 Sumach's Legendary Brewery Lofts. 14Ft Ceilings, Polished Concrete Floors, Brand New Chef's Kitchen W/ Gas Stove. Lots Of Built In Storage, Master Bdrm Closets Will Satisfy Those W/ Extensive Wardrobes. Hunter Douglas Remote Control Contemporary Curtains. Gas Fireplace. Ensuite Bath With Deep Soaker Tub, Rain Shower Head And Wand. This Unit Is A Show Stopper!
Fridge, Stove, W/D, D/W, Large Kitchen Island With Storage, All Elfs And Window Coverings, Visitor Parking Right Out Front. Maintenance Fees Include Everything! Pet Friendly."
C4902142,Unit 504 - 90 Sumach St,Regent Park - Toronto,Condo Apt,"$ 1,850,000","$1,636,994",As of 2020-09-09,3+1 Bedrooms,2 Bathrooms,1 Garage,"$ 5,427",$933/month,"water,hydro,heat",-,2020-09-08,2020-09-09,"$3,066",1.13%,Queen Street E/Sumach,Loft,S,"This Loft Holds Serious Wow Factor! A Back To The Studs Renovation Has Turned This Unit Into A Spectacular Space. Rarely Do You Find 3 Bedrooms And 2 Bathrooms At 90 Sumach. This Loft Is Truly Turn Key. Perfect For A Couple, Young Family, Or Downsizer. Large Kitchen, Living, And Dining Is Flooded With Natural Light. Master Retreat With Ensuite Spa Like Bath. Second Bedroom With Ensuite Bath And Murphy Bed. Third Bedroom, Den & Storage Room. A Must See!
Gas Bbq Connection On Balcony. Steps To The Downtown Core, Corktown Common, Leslieville, Dvp, Gardiner And More. Please See Schedule B Attached To The Listing For Inclusions And Exclusions."
C4893414,Unit 405 - 707 Dovercourt Rd,Palmerston-Little Italy - Toronto,Condo Apt,"$ 688,000","$775,854",As of 2020-09-01,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,425",$569/month,"water,heat",-,2020-09-01,2020-09-01,"$2,627",2.78%,Dovercourt & Bloor,Loft,W,"Boutique Living In The Wonderful Bloorcourt Neighbourhood! The Coveted 707 Lofts Offer The Best Of Downtown Living With Only 5 Stories And 77 Units! Bright And Spacious, This Newly Renovated, 2-Bed Sub-Penthouse Loft Offers 660 Sq Ft Of Light Filled Living (Hello West-Facing Floor To Ceiling Windows!) And A Perfect Place For Those Looking To Live And Work! Prime Corner Unit! Upgraded Kitchen + Flooring Throughout Make This The Ideal Turn-Key Condo.Extras:Step
Steps To Ossington Subway, Fruit Stand, Shopping, Great Restaurants + More! 1 Garage Parking And 1 Locker Included!! Include: Fridge, Stove, Washer, Dryer, Dishwasher, All Elf's."
C4865840,Unit 103 - 701 Dovercourt Rd,Palmerston-Little Italy - Toronto,Condo Apt,"$ 1,371,000","$1,387,687",As of 2020-08-11,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,665",$997/month,"water,heat",-,2020-08-11,2020-08-11,"$3,600",1.83%,Dovercourt And Bloor,Loft,W,"Rarely Offered 2-Storey Loft At The Church Lofts In Palmerston-Little Italy. This Neogothic Style Church Conversion Is Truly One Of A Kind. 1370 Sq Ft Of Open Concept Functional Layout, Great For Entertaining. This Unit Boasts 2 Full Washrooms And 2 Large Bedrooms. Stained Glass Windows, Exposed Brick, Large Kitchen With Island, Custom California Closet, 1 Parking And Locker And Many Upgrades Throughout. Steps To Ossington Station. Walking Distance To Parks.
Fridge, Stove, B/I Dishwasher, Washer, Dryer, B/I Microwave, Electric Light Fixtures, Blinds, Closet B/I's & Organizers, Custom California Closet In Master. Please Exclude All Mirrors Not In Bathrooms And Shelf By Landing To Balcony."
C4885361,Unit 714 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 749,000","$753,903",As of 2020-09-04,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,214",$713/month,"water,heat",0-5,2020-08-25,2020-09-04,"$3,665",3.77%,Spadina And Davenport,Apartment,E,"Welcome Home To Casa Loma! This Stunning, Generously Upgraded 2 Bed 2 Bath Penthouse At South Hill On Madison Is Sure To Impress. Nestled In A Contemporary Art Deco Condo At The Foot Of Casa Loma, Where Forest Hill Meets The Annex. This Wonderful Suite Has Hardwood Floors Throughout, 2 Full Bathrooms, An Upgraded Kitchen, And A Beautiful East-Facing Terrace. This Is A Suite You Do Not Want To Miss Out On!
All European Appliances Including Fulgor Oven/Cooktop, Microwave, B/I Libherr Fridge/Freezer, B/I Blomberg Dishwasher & Stacked Blomberg Washer/Dryer. All Electrical Light Fixtures. Unit Comes With 1 Parking Spot And 2 Lockers."
C4883904,Unit 807 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 958,800","$931,532",As of 2020-09-01,2 Bedrooms,2 Bathrooms,2 Garage,"$ 3,769",$1019/month,"water,heat",-,2020-08-24,2020-09-01,"$4,258",3.37%,St Clair Ave & Bathurst St,Apartment,Sw,"Welcome To Luxury Casa Loma, A Rise Award Wining Corner Unit With A Million Dollar View. A Beautiful 2 Bed 2 Bath Suite. This Suite Offers Full Windows & Walkout To Balcony, Full-Size Gas Stove Range, 2 Parking Spots And 2 Storage Lockers. Amenities Include Rooftop Terrace With Infinity Pool, Outdoor Cabanas, And Bbq Space With Garden. Just Steps Away To St. Clair W. Subway, Wychwood Barns, Ravines, And Loblaws.
Built-In Fridge/Freezer,Gas Stove,Oven & Dishwasher,Microwave,Stacked W/D.Custom Window Coverings.All Elfs (Exclusion: Pink Pendent In The Living Room).Two Parking Spots And Two Lockers.Wrap Around Balcony,And Custom Blinds."
C4825946,Unit 208 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 958,800","$502,202","<selenium.webdriver.remote.webelement.WebElement (session=""7a3e11b5f1a5cbd46c6f28ed6935c1da"", element=""25c44c3c-e7fd-4a65-8f85-125e3be374cc"")>",1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,288",$549/month,"water,heat",-,2020-07-10,2020-09-11,"$2,250",3.27%,St Clair/Bathurst,Apartment,E,"Desirable Award Winning Rise Condo. Modern Spacious Interior With Latest Finishings. East Facing Unit. Private Overzsized Balcony Sheltered From Main Street. Tall Ceilings. Magnificient Amenities. 24Hr Concierge. Rooftop Deck With Inifinity Pool, Bbq, Gym, Sauna And More. Trendy St Clair West Restaurants And Shops. Subway & Streetcar. Near Casa Loma, Parks And Wychwood Barn. Step To Greenbelt And Shopping. Perfect Package To Live And Enjoy!
Existing Light Fixtures, Camo Fridge And Dishwasher, Whirlpool Oven And Range, Built-In Microwave, Stacked Washer And Dryer."
C4884892,Unit 805 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 968,800","$974,123",As of 2020-09-10,2+1 Bedrooms,2 Bathrooms,2 Garage,"$ 4,186",$1026/month,"water,heat",0-5,2020-08-25,2020-09-09,"$4,226",3.18%,St. Clair & Bathurst,Apartment,Se,"What A View!!! Modern & Functional Move-In Ready Bright Se Corner Open Concept Layout In Rise Condos At Luxury Casa Loma. Everything Comes In Twos... 2 Br + 2Wsh, 2 Parking & 2 Lockers. Large Living & Dining Area. Inviting Modern Kit. Approx. 886 Sq Ft. Walkout To Sun Filled South Facing 316 Sq Ft Terrace! Generous Size Den/Office Space. Transit & Major Shopping. Prof. Painted. Corian Counters & Breakfast Island Bar W/Storage & Microwave.
Quality S/S Kit. Appl.: Gas Cooktop/Oven, Fridge, Dishw + Counter Microw. Washer/Dryer. Private 2nd Locker Room(2.4 X 2.6M). 9' Ceilings. Custom Closet & Storage. Hunter/Douglas Roller Blinds. Bbq Connect. Backsplsh. List Of Upgrades Avail."
C4866378,Unit 2A - 317 Lonsdale Rd,Casa Loma - Toronto,Condo Apt,"$ 1,299,000","$1,312,652",As of 2020-08-11,2 Bedrooms,2 Bathrooms,1 Garage,"$ 5,421",$1184/month,-,1200-1399 feet²,2020-08-10,2020-08-11,"$3,338",1.34%,Spadina-Lonsdale,Apartment,Ns,"Unique And Timeless In Every Way. Enter Through This Historic Forest Hill Facade, Charming Elegant Foyer To A Completely Renovated Modern, Well Appointed, Spacious Condominium-With An Elevator Straight To Suite From U/G Parking Or Locker. Extensive Use Of Cornice Moldings In Every Room. Granite, Marble & High End Finishes. Stunning Kitchen With Eating Counter, Island, W/I Pantry. 2 Car Parking. Balcony With Bbq Gas Line. Prime Forest Hill Village Location.
Stunning Master Ensuite With Heated Floor, Huge Glass Shower W/ Double Shower Heads & Double Sinks. Viking Large S/S Fridge, Viking Gas Stove,B/I Micro, Dishwasher. Rimini Tankless Water Heater,High Eff Furnace,Humid, Cac,Air Purifier,Cvac"
C4819445,Unit 320 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 549,900","$592,030","<selenium.webdriver.remote.webelement.WebElement (session=""7a3e11b5f1a5cbd46c6f28ed6935c1da"", element=""c38992c2-4abc-48a2-8d84-3bfaa5440943"")>",1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,400",$503/month,"water,heat",0-5,2020-07-06,2020-09-11,"$2,225",2.8%,St Clair & Bathurst,Apartment,W,"571 Sq Ft 1 Bedroom At The Rise Condos. Floor Plan Is Attached. Balcony With Gas Bbq Hookup. 9 Foot Ceilings. Located In A Vibrant Neighbourhood, Steps To Subway, Park, Shopping, Restaurants, Farmer's Market. 24 Hour Concierge, Roof Top Deck With Infinity Pool And Bbq For Entertaining, Gym, Sauna, Party Room, Screening Room.
Gas Counter Top, Oven, Hood Range, Fridge, Dishwasher, Microwave. Washer, Dryer, Window Blinds. Balcony Bbq Outlet."
C4886110,Unit 317 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 899,000","$993,382",As of 2020-08-28,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,222",$772/month,"water,heat",0-5,2020-08-26,2020-08-28,"$3,665",2.75%,Spadina & Davenport,Apartment,N,"Carefree Urban Living At South Hill On Madison! Luxury Art Deco Building At The Foot Of Casa Loma And The Annex, Steps To Dupont Station. Upgraded 2 Bed, 2 Full Bath Unit With 9' Ceilings And Ample Natural Light. Kitchen With Marble Countertops And Built-In European Appliances. Open Concept Living And Dining, Ideal For Entertaining. Work From Home Space. Covered Terrace With Lovely Views. Boutique Building With Gym And Yoga Studio. Rare 2 Lockers Included!
Impeccably Maintained Building With On-Site Property Management, 24 Hour Concierge/Security, Visitor Parking, Party Room, Media Lounge, Pet Spa, Gym And Yoga Studio With Steam Room And Lockers."
C4884575,Unit 315 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 539,000","$517,736",As of 2020-08-31,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,057",$385/month,"water,heat",0-5,2020-08-25,2020-08-31,"$1,850",2.69%,Dupont/Spadina,Apartment,N,"Beautiful North Facing Suite At South Hill On Madison. A Art Deco Style Boutique Condo Located In A Quiet, Residential Pocket Bordering Casa Loma & The Annex. This Suite Has A Bright And Fantastic Layout. High Ceilings, Hardwood Floors Throughout, Modern Kitchen With Sleek White Cabinetry & Countertops, Double Sliding Door Walk-Out To Balcony, 1 Locker And Parking. Steps To Dupont Subway, Fantastic Restaurants/Shops & George Brown College.
Fridge, Cooktop Stove, Oven, Washer/Dryer, And Elf's"
C4901461,Unit 1503 - 501 St Clair Ave,Casa Loma - Toronto,Condo Apt,"$ 649,900","$575,260",As of 2020-09-08,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,463",$609/month,"water,heat",0-5,2020-09-06,2020-09-08,"$2,188",2.57%,St Clair & Bathurst,Apartment,E,"Golden Opportunity 1 Bedroom Condo In High Demand Area. Beautiful View From Spacious Balcony Of 15th Floor. 9 Ft Ceiling, Neighborhood, Steps To Subway, Park, Shopping, Restaurant, Farmer's Market. 24 Hrs Concierge, Rooftop Deck With Infinity Pool And Bbq, Gym, Sauna, Party Room, Screening Room.
Gas Counter Stove, 1 Oven, Hood, Fridge, Dishwasher, Microwave, Washer , Dryer, Gas Outlet In Balcony, Kitchen Island, Soaker Tub."
C4869040,Unit 109 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 659,000","$669,336",As of 2020-08-13,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,357",$514/month,"water,heat",-,2020-08-13,2020-08-13,"$2,340",2.61%,Dupont/Spadina,Loft,W,"A Stunning Ground-Floor Terraced One Bed Loft At The Madison Lofts. At The Foot Of Casa Loma, This Real-Deal Loft Is In One Of Toronto's Most Coveted Residential Neighbourhoods. Soaring 14Ft+ Ceilings, Luxurious Finishes & A Picturesque Private Terrace - Perfect For Relaxing Or Entertaining Al Fresco. What More Could You Ask For? Arguably One Of The Friendliest Condo Communities In The City. Includes Parking & Storage Locker. Take Th 3D Virtual Tour!
Existing Appliances: Fridge, Stove, Microwave/Hoodvent, Dishwasher, Washer/Dryer, Light Fixtures, Window Coverings, Wall-Mount Tv Bracket. Most Furniture Available For Purchase. Superb Building Amenities With Concierge, Gym, Party Room Etc."
C4868892,Unit 704 - 223 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 899,800","$931,923",As of 2020-09-08,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,718",$684/month,heat,0-5,2020-08-13,2020-09-08,"$2,950",2.28%,St. Clair & Poplar Plans Rd,Apartment,Nw,"Welcome To Zigg Condos, A Luxurious Boutique Condo In Prestigious Forest Hill Community. Beautiful 2 Bed & 2 Full Bath Suite,Modern Kitchen,Quartz Counters,Integrated Appliances,Open Concept Layout,9-Ft Smooth Ceilings & Floor To Ceiling Windows W/Natural Light. Steps To Trendy Shops, Restaurants, Forest Hill Village, Parks & Ttc. 24Hr Concierge, Visitor Parking, Rooftop Terrace With Breathtaking City Views, Guest Suites, Gym,Party Room, Dog Wash Station!.
Includes High-End Appliances: B/I Fridge, B/I Oven, Glass Surface Cook Top, B/I Dishwasher, B/I Microwave W/Hood Fan, Full Size Stackable Washer/Dryer. Blinds Throughout. Parking & Locker Included!"
C4905099,Unit 1011 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 839,000","$865,779",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,202",$799/month,"water,heat",0-5,2020-09-09,2020-09-10,"$2,857",2.23%,Bathurst / St Clair,Apartment,Nw,"Bright Corner 2 Bed, 2 Bath With Split Bedroom Plan. Open Concept Living/Dining/Kitchen W 9Ft Ceilings. Wall-To-Wall Windows On 2 Sides. Stunning Views. Premium Finishes. Engineered Hardwood, Custom European Kitchen, Stone Countertops, Gas Stove, Wall Of Pantry Cupboards. Ensuite Bath With A Deep Soaker Tub In Principal Bdrm. Lrg Closets. Balcony W Gas Bbq Hookup. 24-Hour Concierge. Fab Amenities. Steps To Ttc, Groceries, Restos And More.
7th-Floor Terrace W/ Infinity Pool And Cn Tower View, Gym, Party Room, Concierge & More. Locker & Parking Spot Right By The Elevator. Integrated Appliances: Fridge, Dishwasher, Oven, Gas Range And Microwave. Washer/Dryer. Roller Shades."
C4902871,Unit 305 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,389,000","$1,324,261",As of 2020-09-09,2+1 Bedrooms,3 Bathrooms,1 Garage,"$ 3,652",$815/month,"water,heat",6-10,2020-09-08,2020-09-08,"$4,135",2.49%,Dupont St & Spadina Rd,Loft,W,"Madison Ave. Lofts, Art-Deco Style, Sought-After Casa Loma Area! Modern 2 Bdrms & Den With Custom Made, B/I California Closets. Boasts High Frescoed 12 Ft Ceilings, Exposed Ducts, Industrial Detailing, With Bright Flr To Ceiling Wndws. Access To Balcony From Bdrms & Living Rm. Marble Washrooms Sinks. Upgrds- Custom Made Furniture 70K And Hunter Douglas Curtains 45K. 140 Sq Ft Balcony.New Bosch 800 Amm:Subway, Annex/Yorkville Shops & Rests. Unique Floor Plans!
Custom Made And Built-In California Furniture Worth Almost 70K Throughout The Unit ('17-'19), As Well As Motorized Custom Made Somfy Curtains And Automated Hunter Douglas Silhouette Blinds."
C4903609,Unit 403 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 868,000","$900,631",As of 2020-09-09,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,137",$796/month,"water,heat",0-5,2020-09-09,2020-09-09,"$2,857",2.15%,Bathurst & Stclair,Apartment,Ne,"Luxurious 2 Years New Building, Casa Loma Area, Corner Suite With 2 Balconies, 9' Ft Ceiling, Close To Amenities, Superb Facilities Incl: Rooftop Terrace W/Infinity Pool With A Million $$$ View Of Toronto Skyline, Outdoor Cabanas & Bbq Space, Garden, Gym, Party And Billiard Rms. 24 Hrs Concierge, Fabulous Lobby, Engineered Hardwood Flrs, Balcony W/Gas Bbq Hook Up.
B/I Fridge, B/I Dish, S/S Over, Gas Cooktop, B/I Microwave, Stacked Up Washer/Dryer, Vertical Blinds , Elfs, Pot Lights, Parking Space And Locker"
C4901081,Unit 204 - 235 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 799,900","$831,423",As of 2020-09-10,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,178",$1201/month,"water,hydro,heat",31-50,2020-09-08,2020-09-10,"$3,262",2.29%,Avenue Road And St Clair Ave,Apartment,S,"Live And Feel Like A Million Without Spending A Million. Welcome To 235 St. Clair Ave. W. #204, The Best Value In Forest Hill. Gorgeous 2 Bedroom, 2 Bathroom With Amazing Flow To The Layout. Over 1000 Sq/Ft Of Living Space To Make Your Own. Located In Newly Renovated Boutique Building, The Location Is Superb With Ttc Right Outside Your Door. Shopping, Restaurants And Parks All Within Walking Distance Or Simply Relax & Enjoy Your Impressive Balcony.
Stove, Fridge, Dishwasher,"
C4897840,Unit 506 - 1 Benvenuto Pl,Casa Loma - Toronto,Condo Apt,"$ 2,895,000","$2,846,964",As of 2020-09-04,2+1 Bedrooms,3 Bathrooms,2 Garage,"$ 6,621",$1563/month,"water,heat",-,2020-09-03,2020-09-04,"$7,000",1.87%,Avenue/ St Clair,Apartment,N,"The Benvenuto-A Toronto Icon. Rarely Offered 2 Br, 3 Bath & Family Room That Offers Over 1860 Sf. Generously Sized Rooms, Open Concept, 3 Walkouts To Balconies. Exciting Split Plan For Max Privacy & Offers Light-Filled Wall To Wall Windows. Spectacular Kitchen & Bath's From Bellini! Designer Finishes & Decor Thru-Out. Including 2 Car Parking & Locker. Hotel Quality Amenities Offered For The Owners In This Heritage Designated Landmark Bldg.
Fridge, Bosch Stove, Dishwasher, Hood Fan, And Microwave. Bosch Washer & Dryer. Powder Room Mirror And Mirror In Second Bathroom. Exclude: Mirrors And Light Fixtures."
C4849344,Unit 325 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 749,900","$749,345",As of 2020-07-29,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,579",$509/month,"water,heat",-,2020-07-28,2020-07-29,"$2,250",2.17%,Dupont/Spadina,Loft,E,"Welcome To The Madison Lofts! Unit 325 Is A 1 + Den Loft With Just Under 800 Sqft Of Functional Living Space. Floor To Ceiling Windows, Exposed Loft Style With High Ceilings. Kitchen Is Up To Date With Modern Stainless Steel Appliances. Den Space Perfect For Home Office, Located At The Front Of The Condo. Gym, Visitor Parking, Roof Top Deck With Bbq Terrace And Party Room.
Fridge, Stove, Microwave, Dishwasher, Stacked Washer/Dryer."
C4902486,Unit 129 - 1 Benvenuto Pl,Casa Loma - Toronto,Condo Apt,"$ 875,000","$812,518",As of 2020-09-08,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,134",$766/month,"water,heat",-,2020-09-03,2020-09-08,"$2,308",1.67%,Avenue/ St.Clair,Apartment,W,"Luxury Living In The Exclusive Benvenuto- A Rarely Offered 1+1 Bedroom Suite With Almost 1000 Sf Of Modern Living Space. Generously Sized & Sun Filled W/ Wall To Wall Windows. Fantastic Open Concept Layout & Designer Finishes! Located On A Priv. 4 Acre Hilltop In Heart Of Midtown! Hotel Quality Amenities Offered For The Owners In This Heritage Designated Landmark Bldg. Priced To Sell At An Amazing $/Sqft.
Fridge, Stove, Hood Fan, Dishwasher And Microwave. Washer & Dryer. All Elfs And All Window Coverings."
C4896960,Unit 1907 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 967,000","$1,045,370",As of 2020-09-11,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,100",$889/month,"water,heat",0-5,2020-09-03,2020-09-10,"$2,857",1.66%,St Clair W & Bathurst (Subway),Apartment,S,"The View Is Priceless & Unobstructed. Rise Award Wining Corner Unit Layout. Fabulous 2 Br & 2 Bath In Luxury Casa Loma Local, St. Clair Subway Station. Easy Walk To Wychwood Barns, Ravines, Grocery + Future Lcbo, Forest Hill Village. This Suite Offers 9' Ceilings, Full Windows & Multi Walkouts To Terrace, Gas Cook Top And Bbq Hook Up, Stainless Steel Appliances. Amenities Incl.Rooftop Terrace With Infinity Pool ,Outdoor Cabanas. Parking & Locker Included..
Included: The View + Extensive Upgrades Kitchen W/Island, Floor To Ceiling Windows Throughout. Features B/I Gas Range,Quality Appliances: Hood, Oven, Microwave. Fridge & W/D., Restaurants, Public Transit Incl Subway At Your Doorstep."
C4886937,Unit 408 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,188,000","$1,280,722",As of 2020-09-09,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,712",$829/month,"water,heat",11-15,2020-08-26,2020-09-09,"$3,525",2.03%,Spadina And Dupont,Loft,Nw,"Large Split 2 Bdrm In The Highly Coveted Art Deco Conversion Madison Lofts. Smart Flr Plan W/No Wasted Space. Sky High Ceilings, Exposed Duct Work, 2 Walk In Closets & A Castle View Make This Loft Unique. Sunsets And Tree Views From The Terrace W/An Abundance Of Light Pouring Into This 1095Sqft Space Through Massive Floor To Ceiling Windows. Freshly Painted. Fabulous Amenities & A Short Walk To Ttc, Parks, Grocery, Retail, Cafes. This Location Has It It All!
All Elfs, Hunter Douglas Blinds, All Existing Appls (Ss Stove, Ss Microvent, Ss Fridge, Intergraded Dishwasher, Stacked Washer&Dryer), Media Center W/Shelving, All Closet Organizers. 12.5' High Ceilings, Oversized Locker & Sep Bike Storage."
C4903971,Unit 511 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,168,000","$1,209,336",As of 2020-09-09,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 4,019",$924/month,"water,heat",-,2020-09-08,2020-09-09,"$3,519",2.02%,Dupont St And Spadina Rd,Loft,W,"Welcome Home! Fabulous Madison Ave Lofts! Breathtaking Sunset Casa Loma Views From Your Oversized Terrace. Soaring Ceilings With Floor To Ceiling Windows & Exposed Ducts - The Industrial Vibe Never Looked So Good. Both Bedrooms Boast Ensuite Washrooms And A Den That You Might As Well Call Another Bedroom. Minutes From Downtown, But Nestled In A Community That Is Full Of Nature And Trails. This Is Somewhere You Would Truly Love To Call Home.
2nd Parking Space Avail. Freshly Renovated & Painted, Engineered Hardwood Floors, Custom Closet Doors& Fireplace! Buyer/Agent To Verify All Measurements. Thank You!"
C4906526,Unit 321 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 798,000","$772,925",As of 2020-09-10,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,250",$702/month,"water,heat",-,2020-09-10,2020-09-10,"$2,409",1.99%,Davenport Rd & Dupont,Loft,W,"1+1-Bed In Madison Lofts, An Intimate, Low-Rise Building Situated In South Hill. This Sun Filled End Unit Faces West W/Juliette Balc. & Tall Windows Overlooking Serene Private Landscape Of Mature Trees. Ideal Layout With Approx. 1,002 Sq. Ft & 12'4"" High Exposed Concrete Ceilings, W/Modern Kitchen, Open Dining/Living, Spacious Master W/Ensuite, Perfect Home Office/Guest Bed. Well Executed Design Throughout. Only $796 Per Sq. Ft.! Dupont Station 3M Walk
Premium Parking/Locker Close To Elevator. Freshly Painted. Next To Yorkville, Summerhill. Amenities: Exceptional Rooftop Terrace W/Views Of Casa Loma/Cityscape, Bbq, Concierge, Gym, Sauna, Party Rm, Board Rm, Theatre, Visitor Parking."
C4849618,Unit 604 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 2,199,000","$2,065,203",As of 2020-08-31,3 Bedrooms,3 Bathrooms,2 Garage,"$ 9,177",$1510/month,0-5,1800-1999 feet²,2020-07-29,2020-08-31,"$5,095",1.42%,Spadina & Davenport,Apartment,Sw,"One-Of-A-Kind 1937Sf 3Bdrm Corner Suite. Custom Designed From 2 Units. Features 475Sf Ext Over 2 Balc & 1 Terrace--With Gas & Water Bibs; Large Master Suite With Dress Rm & 5Pc Ensuite; Wood Floors & Quartz Counters. 2 Owned Priv Locker Rms Adjacent To 2 Pkg Spots.
Included: All Existing Kitchen App (Fridge, Gas Cooktop, Oven, B/I D/W, B/I M/W & Exhaust), Washer/Dryer, All Exist Elf (Except Excl), All Exist Window Coverings. Bldg Amen Incl 24Hr Concierge, Gym/Yoga Studio, Party Rm, Media Rm, Pet Spa,"
C4882162,Unit 406 - 155 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 899,900","$910,587",As of 2020-09-04,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,274",$1012/month,"water,heat",0-5,2020-08-23,2020-09-04,"$2,308",1.15%,St. Clair/Avenue Road,Apartment,S,"The Avenue?celebrated As A Most Prestigious Address In Forest Hill. A Prestigious 5 Star Full Service Building With Valet Parking, 24 Hr. Concierge, Porter Service And Gluckstein Designed Amenities (Luxurious Fitness& Spa Area, Business Center). 9 Ft Coffered Ceilings. This South Facing One Bedroom, Den And Solarium Residence With 825 Sqft Of Finely Finished Space. Move-In Condition. This Is A Truly Rale Offering In One Of Toronto's Best Neighborhoods.
Sub-Zero Fridge, S/S Wolf Gas Cooktop, S/S Wolf Convection Oven, B/I Panasonic Microwave, Miele Dishwasher, Frigidaire Washer/ Dryer. All Eifs. Newly Renovated Kitchen & Washroom (2020). Freshly Painted. Five Star Amenities."
C4836976,Unit 3 - 288 St Clair Ave,Casa Loma - Toronto,Condo Apt,"$ 2,100,000","$2,054,220",As of 2020-09-06,3 Bedrooms,3 Bathrooms,2 Garage,"$ 8,514",$1028/month,heat,-,2020-07-20,2020-09-06,"$4,946",1.69%,Spadina & St Clair,3-Storey,N,"3 Bedroom End-Unit T-Home In Forest Hill Backing Onto St Clair,The Churchill Collection. This Stunning Unit Boasts A Spacious Private Terrace W/Gas Bbq, Breathtaking Treetop Views,Complete Serenity In The City.The Front Door Opens To A Quiet, Private Gated Courtyard, Plus Unit Access From Parking(2Spc)Underground.Sun Filled 3 Large Bdrms,3 Baths, Bright Open Concept Main Floor, Gourmet Kitchen,Hardwood,Floors,High Ceilings.M-Bdrm Spa Like Ensuite
Jennair-36In S/Steele Fridge,Gas Range With Cook Top,Built-In Microwave,Dishwasher, Oven,S/S Hood Fan, Samsung Washer/Dryer,Upgraded Elf.Carrier Forced Air Furnace, Aprilaire Humidifier.2 Ug Parking Spots,Heated Flrs In Master Ensuite"
