Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4882972,Unit 510 - 60 Berwick Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 875,000","$856,757",2020-10-12,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,772","Condo Apt, Apartment",$636/month,-,900-999 feet²,None,"water,heat",49 days,13 day(s),2020-08-24,2020-10-09,"$2,890",2.57%,Yonge/Eglinton,"Concierge, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",Nw,Toronto,"Welcome To The Berwick, A Boutique Building At The Heart Of Yonge And Eglinton! 2 Bedroom + Den & 2 Bathroom Suite, Superb 928 Sq Ft Floor Plan Plus 65 Sq Ft Private Terrace. Excellent Northwest Quiet Views. 5 Star Amenities: Gym, Steam, Yoga, Guess Suite, Visitor Pkg, Media, Party Rm And 24Hr Concierge. Easy Access To Everything: Subway, Lrt, Fine Restos, Groceries, Top Ranking Schools, Parks And Etc."
C4914419,Unit 325 - 23 Glebe Rd,Yonge-Eglinton - Toronto,Condo Apt,"$ 739,000","$768,835",2020-10-10,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,945","Condo Apt, Apartment",$542/month,-,700-799 feet²,None,,26 days,13 day(s),2020-09-16,2020-10-04,"$2,550",2.61%,Yonge & Davisville,"Concierge, Exercise Room, Media Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Sw,Toronto,"Luxury Condo In Midtown Toronto, Sleek Finishes Include A Sophisticated European Style Kitchen With Built In Miele Appliances & Granite Counters. Engineered Hardwood Floors, Bathroom With Accent Stone Tiled Backsplash & Marble Countertops On Vanity. Master Bedroom With His & Hers Closets & Ensuite Bath. A Balcony, Parking Space & Locker. An Exceptional Condo In The Yonge And Davisville Neighbourhood."
C4871841,Unit 2503 - 37 Helendale Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 664,900","$641,982",2020-09-18,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$361/month,New,0-499 feet²,None,"water,heat",60 days,14 day(s),2020-08-14,2020-09-18,"$1,758",2.48%,Eglinton & Yonge,"Bike Storage, Concierge, Games Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",Ne,Toronto,"Enjoy Colorful Living At Yonge & Eglinton's Whitehaus Condominiums. A Brand New 31 Storey Lifetime Development Project Will Be Move In Ready Spring 2021. This 1 Bed/1 Bath Corner Unit Features A Wide Layout/Lots Of Light. Building's 3rd Flr Amenities Include Fitness Center, Event Kitchen, Artist Lounge, Games Area & Beautiful Garden Terrace. All You Want/Need Is Steps Away Or Easily Accessible By Ttc/Eglinton Lrt. Near 100 Walk, Transit & Bike Scores."
C4915174,Unit 5303 - 8 Eglinton Ave E,Yonge-Eglinton - Toronto,Condo Apt,"$ 585,000","$593,483",2020-10-10,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,327","Condo Apt, Apartment",$339/month,0-5,500-599 feet²,None,,26 days,13 day(s),2020-09-16,2020-10-05,"$1,876",2.58%,Yonge And Eglinton,"Concierge, Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Security Guard",W,Toronto,"Live Large & Luxuriously At E Condos At Yonge/Eglinton! Located In The Heart Of The Desirable Midtown Toronto Neighbourhood, This 1Br Unit With Soaring 9Ft Ceilings & Fabulous Unobstructed 180 Degree West-Facing Views Has The Wow Factor You've Been Looking For! With A Modern Kitchen, Featuring Ss Appliances, Quartz Countertops, Centre Island & Integrated Fridge This Unit Is The Perfect Place To Call Home."
C4934915,Unit 1107 - 8 Eglinton Ave E,Yonge-Eglinton - Toronto,Condo Apt,"$ 499,000","$553,783",2020-10-01,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,441","Condo Apt, Apartment",$414/month,-,500-599 feet²,None,,12 days,14 day(s),2020-09-30,2020-09-30,"$1,876",2.57%,Yonge & Eglinton,"Gym, Indoor Pool, Party/Meeting Room",N,Toronto,"Brand New Luxury E Condo,1Bed+Media,Sliding Door Access To Balcony From Living Room And Master Bedroom,Laminate Throughout, 9Ft Ceilings, 1 Locker Included, Direct Access To Eglinton Subway Station. Walk To Major Restaurants, Shopping, Amenities All Within The Condo Including Pool, Gym, Yoga Studio, Party Room."
C4927370,Unit 909 - 185 Roehampton Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 655,000","$594,741",2020-10-11,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,339","Condo Apt, Apartment",$378/month,0-5,600-699 feet²,None,,18 days,13 day(s),2020-09-24,2020-10-06,"$1,858",2.46%,Younge St And Eglinton Ave.,"Bbqs Allowed, Bike Storage, Concierge, Exercise Room, Games Room, Gym",E,Toronto,"When Viewing This Property On Realtor.Ca Please Click On The 'Multimedia' Link Below For More Property Info. 613Sq/Ft Condo W/No Wasted Space. 9X9Ft Den Suitable As 2nd Bedroom. Bright, Open Concept W/9Ft Ceilings & Floor To Ceiling Windows. Quartz Kitchen Countertop, Bright Bathroom, Quality Laminate Floors & Large Balcony. Includes Wi-Fi Nest Thermostat, Modern Built-In Fridge & Stove, Exhaust Fan, Dishwasher, Washer/Dryer. Great Amenities & Ttc@Doorstep."
C4871865,Unit 2601 - 37 Helendale Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 828,900","$786,389",2020-09-18,,2 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$444/month,New,0-499 feet²,None,"water,heat",60 days,14 day(s),2020-08-14,2020-09-18,"$1,983",2.23%,Yonge / Eglinton,"Bike Storage, Concierge, Games Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto,"Enjoy Colorful Living At Yonge & Eglinton's Whitehaus Condominiums. A Brand New 31 Storey Lifetime Development Project Will Be Move In Ready Spring 2021. This 644 Sf 2 Bed/1 Bath Split Floor Plan Is Prefect For Sharing. Building's 3rd Flr Amenities Include Fitness Center, Event Kitchen, Artist Lounge, Games Area & Beautiful Garden Terrace. All You Want/Need Is Steps Away Or Easily Accessible By Ttc/Eglinton Lrt. Near 100 Walk, Transit & Bike Scores."
C4889945,Unit 314 - 60 Berwick Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 698,000","$725,814",2020-08-29,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 3,057","Condo Apt, Apartment",$516/month,-,700-799 feet²,None,"water,heat",46 days,13 day(s),2020-08-28,2020-08-28,"$2,187",2.21%,Yonge/Eglinton,"Bike Storage, Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Location Location! Luxurious 1 Bed + Den In The Heart Of Yonge And Eglinton. One Of The Largest 1+1'S In The Building & In The Area. 809 Total Sq Ft (723 + 86 Balcony). Laminate Throughout. Modern Open Concept Kitchen W/ Centre Island. Large Den. Comes With Parking And Locker. 24 Hr Concierge, Yoga/Pilates Studio. 100 Metres To Yonge Subway Line, Shops, And All Surrounding Amenities. Eglinton Crosstown Lrt To Be Completed In 2021. A Must See Unit!"
C4904847,Unit 811 - 23 Glebe Rd W,Yonge-Eglinton - Toronto,Condo Apt,"$ 858,000","$858,723",2020-09-11,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,388","Condo Apt, Apartment",$624/month,-,800-899 feet²,None,water,34 days,14 day(s),2020-09-08,2020-09-11,"$2,600",2.23%,Yonge/Davisville,"Concierge, Guest Suites, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto,"Developer's Own Suite With Soaring Ceilings & An Abundance Of Light, Unlike Any Other In The Building. Extensively Customized With Upgraded Appliances, Upgraded Flooring, Upgraded Millwork, Upgraded Casings, Upgraded Trim, Upgraded Tile & Upgraded Fixtures Throughout. This Spectacular Suite Offers Generous Space For Entertaining With Breathtaking Views, And Is Steps From The Best Of What Toronto Has To Offer."
C4814813,Unit 612 - 60 Berwick Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 739,999","$757,707",2020-09-23,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,993","Condo Apt, Apartment",$552/month,0-5,700-799 feet²,None,"water,heat",102 days,14 day(s),2020-07-02,2020-10-09,"$2,200",2.08%,Yonge & Eglinton,"Concierge, Exercise Room, Gym",W,Toronto,"Location Location Location! Must-See 1+1 Unit (701 + 45 Sqft) Perfect For Living In The Busy Midtowns. Rare Opportunity To Get Into One Of The More Private Buildings In The Area. Faces West Overlooking Building With Views Of Greeneries. Comes With Parking & Locker. Meticulously Maintained. In Walking Distance To Ttc, Theatre, Shopper's Drugmart, Restaurants, Etc."
C4943545,Unit 1005 - 58 Orchard View Blvd,Yonge-Eglinton - Toronto,Condo Apt,"$ 629,900","$618,982",2020-10-11,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,711","Condo Apt, Apartment",$524/month,0-5,500-599 feet²,None,water,6 days,13 day(s),2020-10-06,2020-10-06,"$1,875",2.05%,Yonge And Eglinton,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Located In The Heart Of Toronto's Most Sought After Residential Neighbourhood, This Beautiful And Spacious One Bedroom Suite Features: Luxury Finishes, Modern Kitchen With Centre Island, Quartz Countertop, Marble Backsplash, S/S Appliances And A Large Balcony With Walkouts From Both The Living Room And Master Bedroom. Amenities Include: Fitness Centre W/Yoga Studio, Rooftop Terrace W/Bbqs, Theatre Room, Party Lounge And Guest Suites.Next To Shopping Centres."
C4943619,Unit 4105 - 8 Eglinton Ave E,Yonge-Eglinton - Toronto,Condo Apt,"$ 775,000","$780,568",2020-10-11,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 3,404","Condo Apt, Apartment",$548/month,0-5,600-699 feet²,None,,6 days,13 day(s),2020-10-07,2020-10-07,"$2,300",2.13%,Yonge/Eglinton,"Bike Storage, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Nw,Toronto,"Located At The Heart Of The Yonge And Eglinton, Luxury 2 Bedroom, 2 Baths W/Unobstructed, Breath Taking View Of Cn Tower & Lakeshore. A Rare Found Corner Unit W/9'Ceiling, 692 Sq Ft + 257 Sq Ft, Wrap Around Balcony (Total Of 949 Sq Ft). European Kitchen, Beautiful Open Layout, Floor To Ceiling Windows, One Locker. Buyer/ Buyer's Agent Is Responsible To Check And Confirm All The Information, Measurements, Taxes And Maintenance."
C4936594,Unit 508 - 2 Edith Dr,Yonge-Eglinton - Toronto,Condo Apt,"$ 1,049,000","$986,780",2020-10-09,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,466","Condo Apt, Apartment",$867/month,16-30,1000-1199 feet²,None,"water,hydro,heat",11 days,13 day(s),2020-10-01,2020-10-01,"$2,780",1.85%,Eglinton & Duplex,"Bike Storage, Gym, Party/Meeting Room, Security Guard, Visitor Parking",Nw,Toronto,"Hugely Desirable & Quiet Boutique Bldng. Split Bedrm Plan, Generous Master, Storage Galore, Upgraded And Custom Cabinets Throughout. New Appliances. Next To Eglinton Park & North Toronto Community Centre. Maint Fees Include Heat & Hydro. 9' Smooth Finished Ceilings, Crown Moulding. Close To Yonge & Eglinton With All It Has To Offer Including Future Lrt."
C4933540,Unit 1203 - 37 Helendale Ave,Yonge-Eglinton - Toronto,Condo Apt,"$ 1,360,900","$1,324,974",2020-09-30,,2+1 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$849/month,New,1000-1199 feet²,None,"water,heat",12 days,14 day(s),2020-09-30,2020-09-30,"$2,885",1.74%,Yonge & Eglinton,"Bike Storage, Concierge, Games Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",Ne,Toronto,"Enjoy Colourful Living At Yonge & Eglinton's Whitehaus Condominiums On Yonge A Brand New 31 Storey Lifetime Development Project. Move In Ready Spring 2021, This 1085 Sf 2 Bed+Den/2 Bath Split Floor Plan Features An Incredible 513 Sf Of Terrace. Building's 3rd Flr Amenities Include Fitness Center, Event Kitchen, Artist Lounge, Games Area & Beautiful Garden Terrace. All You Want/Need Is Steps Away Or Easily Accessible By Ttc/Eglinton Lrt."
C4907720,Unit 320 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 499,900","$498,478",2020-09-11,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,400","Condo Apt, Apartment",$503/month,0-5,500-599 feet²,None,"water,heat",31 days,23 day(s),2020-09-11,2020-09-11,"$2,225",3.32%,St Clair & Bathurst,"Bbqs Allowed, Concierge, Guest Suites, Gym, Outdoor Pool, Rooftop Deck/Garden",W,Toronto,"571 Sq Ft 1 Bedroom At The Rise Condos. Floor Plan Is Attached. Balcony With Gas Bbq Hookup. 9 Foot Ceilings. Located In A Vibrant Neighbourhood, Steps To Subway, Park, Shopping, Restaurants, Farmer's Market. 24 Hour Concierge, Roof Top Deck With Infinity Pool And Bbq For Entertaining, Gym, Sauna, Party Room, Screening Room."
C4912566,Unit 2A - 317 Lonsdale Rd,Casa Loma - Toronto,Condo Apt,"$ 1,199,000","$1,176,390",2020-09-15,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 5,421","Condo Apt, Apartment",$1184/month,-,1200-1399 feet²,None,,28 days,23 day(s),2020-09-15,2020-09-15,"$3,720",1.88%,Spadina-Lonsdale,,Ns,Toronto,"Unique And Timeless In Every Way. Enter Through This Historic Forest Hill Facade, Charming Elegant Foyer To A Completely Renovated Modern, Well Appointed, Spacious Condominium-With An Elevator Straight To Suite From U/G Parking Or Locker. Extensive Use Of Cornice Moldings In Every Room. Granite, Marble & High End Finishes. Stunning Kitchen With Eating Counter, Island, W/I Pantry. 2 Car Parking. Balcony With Bbq Gas Line. Prime Forest Hill Village Location."
"C4929188, 40025866",Unit 613 - 223 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 849,000","$749,589",2020-09-26,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,735","Condo Apt, Apartment",$551/month,-,700-799 feet²,None,heat,18 days,23 day(s),2020-09-25,2020-09-25,"$4,711",5.81%,St Clair And Avenue Rd,"Bbqs Allowed, Concierge, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",N,Toronto,"If You Are Looking For A Luxury, Exclusive & Upscale Boutique Condo With Fewer Units And More Privacy,This Is The One! Located In The Prestigious Forest Hill Neighbourhood. This Beautiful 2 Bdrm Unit Is Spacious & Bright W/ 738Sf + 38Sf Of Balcony With A Great City View. High End Finishings, Floor To Ceiling Windows, S/S Appliances, Laminate Flooring. Great Amenities, Steps To Yorkville, Restaurants,Ttc, Subway, Parks & Excellent Schools."
C4927433,Unit 714 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 779,000","$686,565",2020-09-25,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,214","Condo Apt, Apartment",$713/month,0-5,800-899 feet²,None,"water,heat",18 days,23 day(s),2020-09-24,2020-09-24,"$3,616",4.06%,Spadina And Davenport,"Bike Storage, Concierge, Gym, Media Room, Party/Meeting Room",E,Toronto,"Welcome Home To Casa Loma! This Stunning, Generously Upgraded 2 Bed 2 Bath Penthouse At South Hill On Madison Is Sure To Impress. Nestled In A Contemporary Art Deco Condo At The Foot Of Casa Loma, Where Forest Hill Meets The Annex. This Wonderful Suite Has Hardwood Floors Throughout, 2 Full Bathrooms, An Upgraded Kitchen, And A Beautiful East-Facing Terrace. This Is A Suite You Do Not Want To Miss Out On!"
C4921883,Unit 221 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 519,000","$579,016",2020-10-10,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,682","Condo Apt, Apartment",$305/month,0-5,0-499 feet²,None,"water,heat",21 days,23 day(s),2020-09-21,2020-10-05,"$2,066",3.09%,Dupont & Spadina,"Concierge, Gym, Media Room, Party/Meeting Room, Security Guard, Visitor Parking",E,Toronto,"Cozy, Cute And Dreamy Junior One Bed Steps From The Best The Annex Has To Offer. Functional Layout Packs A Punch With Dedicated Sleeping, Cooking, And Living Areas. Chef's Kitchen With Plenty Of Prep Space And Storage Featuring Gorgeous Marble Tile Backsplash. High-End Finishes Continue Throughout To Your Spa-Like Bath With Walk-In Shower And Clever Vanity Storage. Bedroom Nook Features Ensuite-Laundry And Generous Closet Space. Come See Yourself Living Here!"
C4883904,Unit 807 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 958,800","$931,532",2020-09-24,,2 Bedrooms,2 Bathrooms,2 Garage,"$ 3,769","Condo Apt, Apartment",$1019/month,-,800-899 feet²,None,"water,heat",49 days,23 day(s),2020-08-24,2020-09-24,"$3,984",3.09%,St Clair Ave & Bathurst St,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Sw,Toronto,"Welcome To Luxury Casa Loma, A Rise Award Wining Corner Unit With A Million Dollar View. A Beautiful 2 Bed 2 Bath Suite. This Suite Offers Full Windows & Walkout To Balcony, Full-Size Gas Stove Range, 2 Parking Spots And 2 Storage Lockers. Amenities Include Rooftop Terrace With Infinity Pool, Outdoor Cabanas, And Bbq Space With Garden. Just Steps Away To St. Clair W. Subway, Wychwood Barns, Ravines, And Loblaws."
C4934936,Unit 307 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 769,900","$767,545",2020-10-09,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,017","Condo Apt, Apartment",$812/month,-,700-799 feet²,None,"water,heat",12 days,23 day(s),2020-09-30,2020-10-04,"$3,175",2.98%,Bathurst St & St Clair Av West,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Se,Toronto,"*Walk To Subway *Bright Southeast Facing 2 Bedroom, 2 Bath, Balcony, Locker & Parking *Bright & Open Concept Suite W/9 Ft Ceilings *Open Living & Dining W/Balcony Overlooks Quiet Residential & Gas Bbq Hookup *Modern Kitchen W/Gas Cooktop, Stainless Steel & Intergrated Appliances *Master W/4 Pc Ensuite & South Views *2nd Bedroom W/Double Closet *24Hr Concierge *Amazing Facilities, Rooftop Outdoor Infinite Pool, Lounge & Bbq *Party Room *State Of Art Gym & Yoga"
C4914396,Unit 317 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 869,000","$904,445",2020-09-25,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,222","Condo Apt, Apartment",$795/month,0-5,900-999 feet²,None,"water,heat",26 days,23 day(s),2020-09-16,2020-09-25,"$3,616",2.97%,Spadina & Davenport,"Concierge, Gym, Media Room, Party/Meeting Room, Security System, Visitor Parking",N,Toronto,"Carefree Urban Living At South Hill On Madison! Luxury Art Deco Building At The Foot Of Casa Loma And The Annex, Steps To Dupont Station. Upgraded 2 Bed, 2 Full Bath Unit With 9' Ceilings And Ample Natural Light. Kitchen With Marble Countertops And Built-In European Appliances. Open Concept Living And Dining, Ideal For Entertaining. Work From Home Space. Covered Terrace With Lovely Views. Boutique Building With Gym And Yoga Studio. Rare 2 Lockers Included!"
C4884575,Unit 315 - 377 Madison Ave,Casa Loma - Toronto,Condo Apt,"$ 539,000","$517,736",2020-08-31,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,057","Condo Apt, Apartment",$385/month,0-5,0-499 feet²,None,"water,heat",48 days,26 day(s),2020-08-25,2020-08-31,"$1,850",2.69%,Dupont/Spadina,"Concierge, Gym, Media Room, Party/Meeting Room, Security System, Visitor Parking",N,Toronto,"Beautiful North Facing Suite At South Hill On Madison. A Art Deco Style Boutique Condo Located In A Quiet, Residential Pocket Bordering Casa Loma & The Annex. This Suite Has A Bright And Fantastic Layout. High Ceilings, Hardwood Floors Throughout, Modern Kitchen With Sleek White Cabinetry & Countertops, Double Sliding Door Walk-Out To Balcony, 1 Locker And Parking. Steps To Dupont Subway, Fantastic Restaurants/Shops & George Brown College."
C4914824,Unit 433 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 588,000","$632,664",2020-09-24,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,327","Condo Apt, Loft",$521/month,-,600-699 feet²,None,"water,heat",28 days,23 day(s),2020-09-15,2020-09-23,"$2,409",2.92%,Spadina/Dupont,"Bike Storage, Concierge, Gym, Party/Meeting Room, Sauna, Visitor Parking",E,Toronto,"Welcome To Madison Avenue Lofts In The Heart Of Casa Loma, Featuring Handsome Art Deco And Industrial Design. This Airy 1 Bed+ Den Hard Loft Features Soaring Floor To Ceiling Windows, Dark Wooden Floors, Hidden Dishwasher, Renovated Washroom, Custom California Closets, 14 Ft. Exposed Concrete Ceilings And Lots Of Natural Light Behind Custom Shades. Rare To Find Hard Loft With Luxury Condo Amenities. Serenely Situated Steps To Annex, Yorkville And Midtown!"
C4905099,Unit 1011 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 839,000","$865,779",2020-09-25,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,202","Condo Apt, Apartment",$799/month,0-5,700-799 feet²,None,"water,heat",34 days,23 day(s),2020-09-09,2020-09-25,"$3,175",2.64%,Bathurst / St Clair,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Nw,Toronto,"Bright Corner 2 Bed, 2 Bath With Split Bedroom Plan. Open Concept Living/Dining/Kitchen W 9Ft Ceilings. Wall-To-Wall Windows On 2 Sides. Stunning Views. Premium Finishes. Engineered Hardwood, Custom European Kitchen, Stone Countertops, Gas Stove, Wall Of Pantry Cupboards. Ensuite Bath With A Deep Soaker Tub In Principal Bdrm. Lrg Closets. Balcony W Gas Bbq Hookup. 24-Hour Concierge. Fab Amenities. Steps To Ttc, Groceries, Restos And More."
C4937669,Unit 109 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 639,000","$676,108",2020-10-09,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,357","Condo Apt, Loft",$514/month,-,600-699 feet²,None,"water,heat",10 days,23 day(s),2020-10-02,2020-10-02,"$2,310",2.58%,Dupont/Spadina,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"A Stunning Ground-Floor Terraced One Bed Loft At The Madison Lofts. At The Foot Of Casa Loma, This Real-Deal Loft Is In One Of Toronto's Most Coveted Residential Neighbourhoods. Soaring 14Ft+ Ceilings, Luxurious Finishes & A Picturesque Private Terrace - Perfect For Relaxing Or Entertaining Al Fresco. What More Could You Ask For? Arguably One Of The Friendliest Condo Communities In The City. Includes Parking & Storage Locker. Take Th 3D Virtual Tour!"
C4914298,Unit 202 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,128,000","$1,139,443",2020-09-19,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,170","Condo Apt, Loft",$680/month,-,900-999 feet²,None,"water,heat",28 days,23 day(s),2020-09-14,2020-09-19,"$3,616",2.57%,Davenport & Spadina,,S,Toronto,"Bright & Beautiful Two Bdrm, Two Bath Loft At The Sought After Madison Lofts. Unit Features 14Ft Ceilings, Approx. 930 Sqft - Excellent Layout - 2 Bedroom Split Floor Plan, Breakfast Bar W/Granite Counters, Under Cabinet Lighting, 1 Parking, And 1 Locker. Fabulous Location!! Close To Casa Loma, Dupont Subway And George Brown College, A Short Walk To Yorkville And U F T."
C4903609,Unit 403 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 868,000","$900,631",2020-09-23,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,137","Condo Apt, Apartment",$796/month,0-5,700-799 feet²,None,"water,heat",33 days,23 day(s),2020-09-09,2020-09-23,"$3,175",2.55%,Bathurst & Stclair,,Ne,Toronto,"Luxurious 2 Years New Building, Casa Loma Area, Corner Suite With 2 Balconies, 9' Ft Ceiling, Close To Amenities, Superb Facilities Incl: Rooftop Terrace W/Infinity Pool With A Million $$$ View Of Toronto Skyline, Outdoor Cabanas & Bbq Space, Garden, Gym, Party And Billiard Rms. 24 Hrs Concierge, Fabulous Lobby, Engineered Hardwood Flrs, Balcony W/Gas Bbq Hook Up."
C4934536,Unit 5 - 645 Davenport Rd,Casa Loma - Toronto,Condo Apt,"$ 1,489,000","$1,466,830",2020-09-30,,4 Bedrooms,3 Bathrooms,2 Garage,"$ 5,829","Condo Apt, 3-Storey",$745/month,-,1800-1999 feet²,None,water,13 days,23 day(s),2020-09-30,2020-09-30,"$4,645",2.55%,Davenport/Spadina,,Ns,Toronto,"Gorgeous Renovated 3-Sty Executive Townhouse With High Ceilings, 4 Bdrms, 3 New Baths, 2nd Floor Laundry And Lots Of Dreamy Closet Space. Great Open Concept Living Rm/Dining Rm With Gas Fireplace, Hardwood Flrs, Pass Through To Renovated Kitchen & Walkout To Lovely South-Facing City Garden W/Gas Line To Bbq . 2 Parking Spaces & Locker Included. Lots Of Visitor Parking. Walk To Subway, Public Transit, Library, Community Centre, Restaurants & Shopping!"
C4921582,Unit 612 - 501 St Clair Ave W,Casa Loma - Toronto,Condo Apt,"$ 829,000","$849,403",2020-09-21,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,284","Condo Apt, Apartment",$826/month,0-5,700-799 feet²,None,"water,heat",21 days,23 day(s),2020-09-21,2020-09-21,"$2,857",2.22%,Bathurst And St. Clair,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Se,Toronto,"Luxurious 2 Year New Bldg In Casa Loma Offers 786 Sq Ft W/Unobstructed South View From 175 Sq Ft Balcony W/Gas Bbq Hook Up & Walkout To Balcony From Living Rm & Bdrm! Fantastic Layout, 9 Ft Ceilings, Gorgeous Kit W/Centre Island & Quartz Counter & Marble Backsplash. Awesome Facilities: Rooftop Terrace W/Infinity Pool With A Million $$$ View Of Toronto Skyline, Outdoor Cabanas & Bbq Space, Garden, Gym, Party And Billiard Rms. 24 Hrs Concierge, Fabulous Lobby."
C4902871,Unit 305 - 380 Macpherson Ave,Casa Loma - Toronto,Condo Apt,"$ 1,389,000","$1,324,261",2020-09-21,,2+1 Bedrooms,3 Bathrooms,1 Garage,"$ 3,652","Condo Apt, Loft",$815/month,6-10,1000-1199 feet²,None,"water,heat",34 days,23 day(s),2020-09-08,2020-09-21,"$4,099",2.46%,Dupont St & Spadina Rd,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",W,Toronto,"Madison Ave. Lofts, Art-Deco Style, Sought-After Casa Loma Area! Modern 2 Bdrms & Den With Custom Made, B/I California Closets. Boasts High Frescoed 12 Ft Ceilings, Exposed Ducts, Industrial Detailing, With Bright Flr To Ceiling Wndws. Access To Balcony From Bdrms & Living Rm. Marble Washrooms Sinks. Upgrds- Custom Made Furniture 70K And Hunter Douglas Curtains 45K. 140 Sq Ft Balcony.New Bosch 800 Amm:Subway, Annex/Yorkville Shops & Rests. Unique Floor Plans!"
